record_id,doi,rdf_file,item_id,pdf_relpath,pdf_abs_path,pdf_exists,pdf_size_bytes,match_status,matched_by
http://zotero.org/users/19517875/items/J7SSY3JN,10.1038/s41401-022-00912-8,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14140,files/14140/Cheng et al. - 2022 - A novel monoacylglycerol lipase-targeted 18F-labeled probe for positron emission tomography imaging.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14140/Cheng et al. - 2022 - A novel monoacylglycerol lipase-targeted 18F-labeled probe for positron emission tomography imaging.pdf,True,1965210,matched,title
http://zotero.org/users/19517875/items/NZP4PQW6,10.3389/fonc.2024.1347856,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14142,files/14142/Jabeen et al. - 2024 - A novel fusion framework of deep bottleneck residual convolutional neural network for breast cancer.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14142/Jabeen et al. - 2024 - A novel fusion framework of deep bottleneck residual convolutional neural network for breast cancer.pdf,True,5696284,matched,title
http://zotero.org/users/19517875/items/AL3WS4QQ,10.3390/s25133846,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,18121,files/18121/Zhang et al. - 2025 - Continuous Wavelet Transform-Based Method for High-Sensitivity Detection of Image Signals of Fluores.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/18121/Zhang et al. - 2025 - Continuous Wavelet Transform-Based Method for High-Sensitivity Detection of Image Signals of Fluores.pdf,True,2100681,matched,title
http://zotero.org/users/19517875/items/PKFKU6Y2,10.1021/acs.jpcb.2c07783,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14145,files/14145/Murugan and Zaleśny - 2023 - Computational Investigations into Two-Photon Fibril Imaging Using the DANIR-2c Probe.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14145/Murugan and Zaleśny - 2023 - Computational Investigations into Two-Photon Fibril Imaging Using the DANIR-2c Probe.pdf,True,3783177,matched,doi
http://zotero.org/users/19517875/items/AV9TVDZ2,10.1093/nsr/nwaf254,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,18050,files/18050/Zhu et al. - 2025 - Unveiling photophysical mechanisms of NIR-II AIE luminogens for multimodal imaging-navigated synergi.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/18050/Zhu et al. - 2025 - Unveiling photophysical mechanisms of NIR-II AIE luminogens for multimodal imaging-navigated synergi.pdf,True,2393537,matched,title
http://zotero.org/users/19517875/items/C3CMM55W,10.3390/s24031025,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14148,files/14148/Liu et al. - 2024 - Research on the Effect of Vibrational Micro-Displacement of an Astronomical Camera on Detector Imagi.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14148/Liu et al. - 2024 - Research on the Effect of Vibrational Micro-Displacement of an Astronomical Camera on Detector Imagi.pdf,True,3109832,matched,title
http://zotero.org/users/19517875/items/5DVDSQKK,10.1038/s41598-022-17962-x,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14150,files/14150/Narushima et al. - 2022 - [S-methyl-11C]-L-methionine positron emission tomographycomputed tomography imaging parameters to e.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14150/Narushima et al. - 2022 - [S-methyl-11C]-L-methionine positron emission tomographycomputed tomography imaging parameters to e.pdf,True,1590040,matched,title
http://zotero.org/users/19517875/items/Q3N4U23M,10.3390/e24121781,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14152,files/14152/Chang and Chou - 2022 - Comparison of Non-Uniform Image Quality Caused by Anode Heel Effect between Two Digital Radiographic.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14152/Chang and Chou - 2022 - Comparison of Non-Uniform Image Quality Caused by Anode Heel Effect between Two Digital Radiographic.pdf,True,4753387,matched,title
http://zotero.org/users/19517875/items/2Z3Q8KTP,10.1109/access.2024.3434681,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,18070,files/18070/Reka et al. - 2024 - Exploring Quantum Machine Learning for Enhanced Skin Lesion Classification A Comparative Study of I.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/18070/Reka et al. - 2024 - Exploring Quantum Machine Learning for Enhanced Skin Lesion Classification A Comparative Study of I.pdf,True,2946793,matched,title
http://zotero.org/users/19517875/items/QKE7U27F,10.21769/bioprotoc.5112,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,19111,files/19111/Dilek et al. - 2024 - Small-Molecule Probe for Imaging Oxidative Stress–Induced Carbonylation in Live Cells.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/19111/Dilek et al. - 2024 - Small-Molecule Probe for Imaging Oxidative Stress–Induced Carbonylation in Live Cells.pdf,True,923039,matched,title
http://zotero.org/users/19517875/items/5WHZDY38,10.1038/s41598-025-29120-0,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,18147,files/18147/Najafzadeh et al. - 2025 - Deep learning for classifying quantum emission signals in WS2 monolayers using wavelet transform.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/18147/Najafzadeh et al. - 2025 - Deep learning for classifying quantum emission signals in WS2 monolayers using wavelet transform.pdf,True,8472739,matched,title
http://zotero.org/users/19517875/items/X5II28BE,10.1364/oe.461334,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14157,files/14157/McShane et al. - 2022 - High resolution TCSPC imaging of diffuse light with a one-dimensional SPAD array scanning system.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14157/McShane et al. - 2022 - High resolution TCSPC imaging of diffuse light with a one-dimensional SPAD array scanning system.pdf,True,8569659,matched,title
http://zotero.org/users/19517875/items/MIJMQ3DH,10.3389/fnagi.2024.1362457,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14159,files/14159/Tuerxun et al. - 2024 - Assessing interstitial fluid dynamics in type 2 diabetes mellitus and prediabetes cases through diff.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14159/Tuerxun et al. - 2024 - Assessing interstitial fluid dynamics in type 2 diabetes mellitus and prediabetes cases through diff.pdf,True,1342256,matched,title
http://zotero.org/users/19517875/items/JIRIHVK7,10.1126/sciadv.ady6173,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,19313,files/19313/Ahn et al. - 2025 - Smarter biopsy decisions in thyroid nodules via dual-modal photoacoustic and ultrasound imaging.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/19313/Ahn et al. - 2025 - Smarter biopsy decisions in thyroid nodules via dual-modal photoacoustic and ultrasound imaging.pdf,True,2339951,matched,doi
http://zotero.org/users/19517875/items/2NTRQY3T,10.1016/j.ceca.2023.102699,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,19120,files/19120/Borges et al. - 2023 - The dynamic nature of exocytosis from large secretory vesicles. A view from electrochemistry and ima.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/19120/Borges et al. - 2023 - The dynamic nature of exocytosis from large secretory vesicles. A view from electrochemistry and ima.pdf,True,4936053,matched,title
http://zotero.org/users/19517875/items/XU9LZ8KI,10.1038/s41467-023-35868-8,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14163,files/14163/Huang et al. - 2023 - Near-infrared-IIb emitting single-atom catalyst for imaging-guided therapy of blood-brain barrier br.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14163/Huang et al. - 2023 - Near-infrared-IIb emitting single-atom catalyst for imaging-guided therapy of blood-brain barrier br.pdf,True,7389492,matched,title
http://zotero.org/users/19517875/items/P93QFUYR,10.3390/nano12071200,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14165,files/14165/Iravani and Varma - 2022 - Smart MXene Quantum Dot-Based Nanosystems for Biomedical Applications.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14165/Iravani and Varma - 2022 - Smart MXene Quantum Dot-Based Nanosystems for Biomedical Applications.pdf,True,2124232,matched,title
http://zotero.org/users/19517875/items/7X8MQDHX,10.1038/s41378-022-00426-7,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14167,files/14167/Cai et al. - 2022 - Beyond fundamental resonance mode high-order multi-band ALN PMUT for in vivo photoacoustic imaging.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14167/Cai et al. - 2022 - Beyond fundamental resonance mode high-order multi-band ALN PMUT for in vivo photoacoustic imaging.pdf,True,4261452,matched,title
http://zotero.org/users/19517875/items/H86IAA58,10.1002/mp.17069,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14169,"files/14169/Pautasso et al. - 2024 - Technical note Characterization, validation, and spectral optimization of a dedicated breast CT sys.pdf","/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14169/Pautasso et al. - 2024 - Technical note Characterization, validation, and spectral optimization of a dedicated breast CT sys.pdf",True,818381,matched,doi
http://zotero.org/users/19517875/items/RW4A6JMK,10.1039/d5ra08546b,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,18157,files/18157/Kaub et al. - 2026 - Magnetic dipole imaging of magnetite nanoparticles in brain tissue.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/18157/Kaub et al. - 2026 - Magnetic dipole imaging of magnetite nanoparticles in brain tissue.pdf,True,4192170,matched,title
http://zotero.org/users/19517875/items/DGR4ACG2,10.1038/s41598-023-44303-3,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14172,files/14172/Wang and Huq - 2023 - Inverse shielding and mutual exclusion for PET-MR hybrid imaging concerning induced positronium hype.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14172/Wang and Huq - 2023 - Inverse shielding and mutual exclusion for PET-MR hybrid imaging concerning induced positronium hype.pdf,True,1208641,matched,title
http://zotero.org/users/19517875/items/CYEFW8ZD,10.3390/ijms23158694,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14174,files/14174/Ratajczak et al. - 2022 - Effective Optical Image Assessment of Cellulose Paper Immunostrips for Blood Typing.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14174/Ratajczak et al. - 2022 - Effective Optical Image Assessment of Cellulose Paper Immunostrips for Blood Typing.pdf,True,5312980,matched,title
http://zotero.org/users/19517875/items/JSXAV5CJ,10.1021/jacs.5c05151,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,18134,files/18134/Tsai et al. - 2025 - Energy Gap Law-Harnessing Design of Highly Second Near-Infrared Emissive 34π-Annulated Porphyrinoids.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/18134/Tsai et al. - 2025 - Energy Gap Law-Harnessing Design of Highly Second Near-Infrared Emissive 34π-Annulated Porphyrinoids.pdf,True,7600887,matched,doi
http://zotero.org/users/19517875/items/RVFRPPGG,10.1002/mds.29173,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,18104,files/18104/Endo et al. - 2022 - A Machine Learning–Based Approach to Discrimination of Tauopathies Using [ span style=font-variant.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/18104/Endo et al. - 2022 - A Machine Learning–Based Approach to Discrimination of Tauopathies Using [ span style=font-variant.pdf,True,1319025,matched,doi
http://zotero.org/users/19517875/items/FIVMYJSJ,10.1039/d4an01201a,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14178,files/14178/Suryana et al. - 2025 - Infrared imaging with visible light in microfluidic devices the water absorption barrier.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14178/Suryana et al. - 2025 - Infrared imaging with visible light in microfluidic devices the water absorption barrier.pdf,True,1659042,matched,title
http://zotero.org/users/19517875/items/9SB6YKTN,10.4018/ijehmc.321149,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14180,files/14180/Kodipalli et al. - 2023 - Computational Framework of Inverted Fuzzy C-Means and Quantum Convolutional Neural Network Towards A.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14180/Kodipalli et al. - 2023 - Computational Framework of Inverted Fuzzy C-Means and Quantum Convolutional Neural Network Towards A.pdf,True,847249,matched,doi
http://zotero.org/users/19517875/items/IVHRZDSA,10.1038/s41598-024-52966-9,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14182,files/14182/Lin et al. - 2024 - Coupling a recurrent neural network to SPAD TCSPC systems for real-time fluorescence lifetime imagin.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14182/Lin et al. - 2024 - Coupling a recurrent neural network to SPAD TCSPC systems for real-time fluorescence lifetime imagin.pdf,True,2164863,matched,title
http://zotero.org/users/19517875/items/EFYNJ82T,10.1016/j.phro.2025.100893,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,19121,files/19121/Bombini et al. - 2026 - Optimizing thoracic synthetic computed tomography generation from magnetic resonance imaging the ro.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/19121/Bombini et al. - 2026 - Optimizing thoracic synthetic computed tomography generation from magnetic resonance imaging the ro.pdf,True,2419511,matched,title
http://zotero.org/users/19517875/items/25BBI4LY,10.1088/1361-6560/ace60b,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,18124,files/18124/Yogo et al. - 2023 - Luminescence imaging of water irradiated by protons under FLASH radiation therapy conditions.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/18124/Yogo et al. - 2023 - Luminescence imaging of water irradiated by protons under FLASH radiation therapy conditions.pdf,True,1465778,matched,doi
http://zotero.org/users/19517875/items/ESA46XWJ,10.1002/adma.202300441,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14186,"files/14186/Ng et al. - 2023 - Move Aside Pentacene Diazapentacene‐Doped para ‐Terphenyl, a Zero‐Field Room‐Temperature Mas.pdf","/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14186/Ng et al. - 2023 - Move Aside Pentacene Diazapentacene‐Doped para ‐Terphenyl, a Zero‐Field Room‐Temperature Mas.pdf",True,2630931,matched,doi
http://zotero.org/users/19517875/items/924S673G,10.1038/s41598-022-06000-5,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14188,files/14188/Mai et al. - 2022 - BODIPY nanoparticles functionalized with lactose for cancer-targeted and fluorescence imaging-guided.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14188/Mai et al. - 2022 - BODIPY nanoparticles functionalized with lactose for cancer-targeted and fluorescence imaging-guided.pdf,True,4025317,matched,title
http://zotero.org/users/19517875/items/VRPVF8NP,10.1016/j.snr.2025.100303,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,19099,files/19099/Grasso et al. - 2025 - Ratiometric fluorescent biosensors for quantitative lactic acid detection using CdTe@CdS quantum dot.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/19099/Grasso et al. - 2025 - Ratiometric fluorescent biosensors for quantitative lactic acid detection using CdTe@CdS quantum dot.pdf,True,6019389,matched,title
http://zotero.org/users/19517875/items/TD4MYJF6,10.1116/5.0106099,,,,,False,0,no_match,
http://zotero.org/users/19517875/items/EA4GIWGA,10.1021/jacs.5c06406,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,18087,files/18087/Kolarski et al. - 2025 - Supramolecular Complexation of Quenched Rosamines with Cucurbit[7]Uril Fluorescence Turn-ON Effect.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/18087/Kolarski et al. - 2025 - Supramolecular Complexation of Quenched Rosamines with Cucurbit[7]Uril Fluorescence Turn-ON Effect.pdf,True,7050177,matched,doi
http://zotero.org/users/19517875/items/BGDF6S7U,10.1016/j.isci.2025.113525,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,19323,files/19323/Takeuchi et al. - 2025 - An extension module for a two-photon microscope enables flexible in vivo imaging and all-optical phy.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/19323/Takeuchi et al. - 2025 - An extension module for a two-photon microscope enables flexible in vivo imaging and all-optical phy.pdf,True,12770418,matched,title
http://zotero.org/users/19517875/items/NY8LG2LS,10.1039/d5lc00466g,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,18154,files/18154/Li et al. - 2025 - Electrical impedance tomography (EIT)-based intracellular conductivity imaging for non-invasive cell.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/18154/Li et al. - 2025 - Electrical impedance tomography (EIT)-based intracellular conductivity imaging for non-invasive cell.pdf,True,3511390,matched,title
http://zotero.org/users/19517875/items/G8DJGTI9,10.1073/pnas.2118876119,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14195,files/14195/Chen et al. - 2022 - Immunomagnetic microscopy of tumor tissues using quantum sensors in diamond.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14195/Chen et al. - 2022 - Immunomagnetic microscopy of tumor tissues using quantum sensors in diamond.pdf,True,4677827,matched,doi
http://zotero.org/users/19517875/items/CQRFE7DT,10.1088/1748-0221/18/04/p04025,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,18126,files/18126/Yamamoto et al. - 2023 - Development of a list-mode data acquisition system for prompt X-ray imaging during irradiation with.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/18126/Yamamoto et al. - 2023 - Development of a list-mode data acquisition system for prompt X-ray imaging during irradiation with.pdf,True,1234619,matched,doi
http://zotero.org/users/19517875/items/SEUTJ4CV,10.1039/d2ra03934f,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14198,files/14198/Zeng et al. - 2022 - g-C3 N5 -dots as fluorescence probes prepared by an alkali-assisted hydrotherm.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14198/Zeng et al. - 2022 - g-C3 N5 -dots as fluorescence probes prepared by an alkali-assisted hydrotherm.pdf,True,2861339,matched,title
http://zotero.org/users/19517875/items/N3TE8ES4,10.1039/d2ma00172a,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14200,files/14200/Liu et al. - 2022 - Green and effective synthesis of gold nanoparticles as an injectable fiducial marker for real-time i.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14200/Liu et al. - 2022 - Green and effective synthesis of gold nanoparticles as an injectable fiducial marker for real-time i.pdf,True,6129714,matched,title
http://zotero.org/users/19517875/items/S5KF4P5I,10.1109/access.2025.3637714,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,18116,files/18116/Babu - 2026 - Quantum Meets AI Pioneering the Future of Intelligent Technology of Multiple-Valued Logic.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/18116/Babu - 2026 - Quantum Meets AI Pioneering the Future of Intelligent Technology of Multiple-Valued Logic.pdf,True,2423724,matched,title
http://zotero.org/users/19517875/items/V4QE4XCE,10.1038/s41467-023-40747-3,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14203,"files/14203/Grashei et al. - 2023 - Simultaneous magnetic resonance imaging of pH, perfusion and renal filtration using hyperpolarized 1.pdf","/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14203/Grashei et al. - 2023 - Simultaneous magnetic resonance imaging of pH, perfusion and renal filtration using hyperpolarized 1.pdf",True,7721887,matched,title
http://zotero.org/users/19517875/items/I99KPUS6,10.1039/d4sc00735b,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14205,files/14205/Chen et al. - 2024 - Halogen-bonded charge-transfer co-crystal scintillators for high-resolution X-ray imaging.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14205/Chen et al. - 2024 - Halogen-bonded charge-transfer co-crystal scintillators for high-resolution X-ray imaging.pdf,True,3281918,matched,title
http://zotero.org/users/19517875/items/656UDT46,10.1039/d2ra04945g,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14207,files/14207/Zhu et al. - 2022 - Nitrogen-doped cyan-emissive carbon quantum dots for fluorescence tetracycline detection and lysosom.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14207/Zhu et al. - 2022 - Nitrogen-doped cyan-emissive carbon quantum dots for fluorescence tetracycline detection and lysosom.pdf,True,1392245,matched,title
http://zotero.org/users/19517875/items/W5UFY3CX,10.1016/j.neuron.2024.05.006,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,19108,files/19108/Endo et al. - 2024 - Imaging α-synuclein pathologies in animal models and patients with Parkinson’s and related diseases.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/19108/Endo et al. - 2024 - Imaging α-synuclein pathologies in animal models and patients with Parkinson’s and related diseases.pdf,True,10329570,matched,title
http://zotero.org/users/19517875/items/KCHTM24Q,10.1111/php.13638,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,14210,files/14210/Gaitan et al. - 2022 - Quantifying the Photochemical Damage Potential of Contrast‐En.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/14210/Gaitan et al. - 2022 - Quantifying the Photochemical Damage Potential of Contrast‐En.pdf,True,4141404,matched,doi
http://zotero.org/users/19517875/items/BYY5AJ6C,10.1080/20550324.2025.2550081,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,18115,files/18115/Běčák et al. - 2025 - Trimetallic BSA-Au-Ag-Fe nanoclusters as a bimodal probe for fluorescence and magnetic resonance ima.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/18115/Běčák et al. - 2025 - Trimetallic BSA-Au-Ag-Fe nanoclusters as a bimodal probe for fluorescence and magnetic resonance ima.pdf,True,5583969,matched,doi
http://zotero.org/users/19517875/items/Y93TPWU6,10.1002/adfm.202509090,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/IEEE-QC-NoDuplicates-501-1000.rdf,18052,files/18052/Zhang et al. - 2025 - Near‐Infrared Photoaccelerated MicroRNA Response for Image‐Guided Photodynamic‐Chemodynamic Synergis.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-501-1000/files/18052/Zhang et al. - 2025 - Near‐Infrared Photoaccelerated MicroRNA Response for Image‐Guided Photodynamic‐Chemodynamic Synergis.pdf,True,6706157,matched,doi
